IDA Count,INVA Count,AND2 Count,OR2 Count,XOR2 Count,NAND2 Count,NOR2 Count,XNOR2 Count
0,0,12,8,1,0,0,0
0,1,52,13,21,0,0,0
0,0,45,11,30,0,0,0
0,0,117,34,61,0,0,0
0,0,12,8,1,0,0,0
0,1,25,8,11,0,0,0
0,1,0,0,2,0,0,0
0,1,9,3,7,0,0,0
0,0,27,1,15,0,0,0
0,0,9,6,1,0,0,0
0,1,29,8,12,0,0,0
0,0,84,22,49,0,0,0
0,0,138,41,72,0,0,0
0,1,41,12,15,0,0,0
0,0,56,14,28,0,0,0
0,0,11,7,1,0,0,0
0,0,124,36,63,0,0,0
0,0,12,9,1,0,0,0
0,0,98,26,51,0,0,0
0,1,39,10,13,0,0,0
0,1,28,8,10,0,0,0
0,0,102,30,61,0,0,0
0,1,1,0,3,0,0,0
0,0,9,3,5,0,0,0
0,1,29,10,12,0,0,0
0,1,58,18,23,0,0,0
0,0,70,19,49,0,0,0
0,1,11,1,6,0,0,0
0,1,0,0,2,0,0,0
0,1,58,17,23,0,0,0
0,1,22,8,9,0,0,0
0,0,31,5,15,0,0,0
0,0,31,3,13,0,0,0
0,0,88,24,45,0,0,0
0,1,10,3,8,0,0,0
0,0,31,5,14,0,0,1
0,0,8,5,1,0,0,0
0,1,0,0,2,0,0,0
0,1,0,2,4,0,0,0
0,0,7,4,1,0,0,0
0,1,58,17,23,0,0,0
0,0,120,32,66,0,0,0
0,0,9,5,1,0,0,0
0,1,6,2,6,0,0,0
0,0,88,23,51,0,0,0
0,0,137,39,81,0,0,0
0,0,21,3,9,0,0,0
0,0,35,6,19,0,0,0
0,0,8,5,1,0,0,0
0,1,33,5,19,0,1,0
0,1,14,2,3,0,0,0
0,0,89,22,45,0,0,0
0,0,61,16,34,0,0,0
0,0,50,13,21,0,0,0
0,0,11,9,1,0,0,0
0,0,79,22,51,0,0,0
0,1,12,3,10,0,0,0
0,0,95,27,47,0,0,0
0,1,56,16,23,0,0,0
0,1,7,3,2,0,0,0
0,0,13,3,6,0,0,0
0,0,89,25,46,0,0,0
0,0,12,8,1,0,0,0
0,1,21,6,9,0,0,0
0,0,19,4,13,0,0,0
0,1,57,17,23,0,0,0
0,1,57,17,23,0,0,0
0,0,117,35,63,0,0,0
0,1,32,8,11,0,0,0
0,1,6,2,8,0,0,0
0,0,40,8,20,0,0,0
0,0,62,13,35,0,0,0
0,1,50,13,20,0,0,0
0,1,58,18,23,0,0,0
0,1,17,4,3,0,0,0
0,0,60,14,35,0,0,0
0,0,28,4,16,0,0,0
0,0,23,3,14,0,0,0
0,1,28,9,12,0,0,0
0,1,2,2,4,0,0,0
0,0,37,8,18,0,0,0
0,0,104,29,53,0,0,0
0,0,8,5,1,0,0,0
0,1,1,2,2,0,0,0
0,0,99,28,57,0,0,0
0,1,58,18,23,0,0,0
0,0,23,2,14,0,0,0
0,0,40,4,22,0,0,0
0,1,6,5,6,0,0,0
0,0,31,2,17,0,0,0
0,0,138,41,72,0,0,0
0,0,12,8,1,0,0,0
0,1,1,2,2,0,0,0
0,0,25,3,17,0,0,0
0,1,9,1,4,0,0,0
0,0,26,6,15,0,0,0
0,0,55,12,29,0,0,0
0,0,8,4,1,0,0,0
0,0,20,4,7,0,0,0
0,0,9,5,1,0,0,0
0,1,2,3,4,0,0,0
0,0,39,8,18,0,0,0
0,0,81,24,43,0,0,0
0,0,12,8,1,0,0,0
0,1,38,11,18,0,0,0
0,0,62,15,34,0,0,0
0,1,56,15,23,0,0,0
0,0,10,7,1,0,0,0
0,0,39,8,24,0,0,0
0,0,9,9,1,0,0,0
0,1,0,1,2,0,0,0
0,1,59,18,23,0,0,0
0,0,9,9,1,0,0,0
0,0,84,21,44,0,0,0
0,0,71,18,43,0,0,0
0,0,42,6,22,0,0,0
0,0,94,25,50,0,0,0
0,1,38,12,15,0,0,0
0,0,85,24,51,0,0,0
0,0,138,41,72,0,0,0
0,1,6,1,1,0,0,0
0,1,10,5,2,0,0,0
0,0,35,5,20,0,0,0
0,0,49,10,24,0,0,0
0,1,1,0,2,0,0,0
0,0,79,22,37,0,0,0
0,0,11,6,1,0,0,0
0,1,50,15,19,0,0,0
0,1,24,6,8,0,0,0
0,1,21,3,7,0,0,0
0,1,54,16,22,0,0,0
0,0,24,4,12,0,0,0
0,1,49,15,21,0,0,0
0,0,122,35,63,0,0,0
0,1,52,15,21,0,0,0
0,0,12,7,1,0,0,0
0,1,36,13,16,0,0,0
0,1,2,1,2,0,0,0
0,0,78,21,49,0,0,0
0,1,17,5,6,0,0,0
0,0,138,41,72,0,0,0
0,0,12,8,1,0,0,0
0,1,26,6,10,0,0,0
0,1,25,6,12,0,0,0
0,1,56,15,23,0,0,0
0,0,10,1,4,0,0,1
0,0,47,13,22,0,0,0
0,0,7,4,1,0,0,0
0,1,1,2,2,0,0,0
0,0,19,2,14,0,0,0
0,1,16,5,11,0,0,0
0,0,18,3,7,0,0,0
0,0,45,12,22,0,0,0
0,0,11,5,1,0,0,0
0,0,27,2,15,0,0,0
0,0,15,1,7,0,0,0
0,0,90,27,44,0,0,0
0,0,12,8,1,0,0,0
0,0,30,5,15,0,0,0
0,0,17,3,7,0,0,0
0,0,40,11,21,0,0,0
0,0,8,4,1,0,0,0
0,0,20,3,12,0,0,0
0,1,4,4,5,0,0,0
0,0,13,2,7,0,0,0
0,0,116,34,59,0,0,0
0,0,8,4,1,0,0,0
0,1,34,11,14,0,0,0
0,0,19,3,13,0,0,0
0,1,29,10,14,0,0,0
0,0,71,18,42,0,0,0
0,0,11,1,5,0,0,0
0,0,87,21,53,0,0,0
0,0,12,9,1,0,0,0
0,0,158,45,88,0,0,0
0,0,12,9,1,0,0,0
0,0,53,14,38,0,0,0
0,0,139,41,73,0,0,0
0,0,3,2,5,0,0,0
0,1,17,8,7,0,0,0
0,0,12,8,1,0,0,0
0,1,6,4,7,0,0,0
0,0,25,4,11,0,0,0
0,1,16,5,11,0,0,0
0,1,35,10,15,0,0,0
0,0,78,20,44,0,0,0
0,0,9,4,1,0,0,0
0,0,33,6,16,0,0,0
0,0,83,23,51,0,0,0
0,0,7,5,1,0,0,0
0,0,75,19,52,0,0,0
0,1,2,1,2,0,0,0
0,0,138,41,72,0,0,0
0,0,138,41,72,0,0,0
0,1,6,1,1,0,0,0
0,1,40,12,21,0,0,0
0,1,18,7,5,0,0,0
0,1,48,13,16,0,0,0
0,0,99,27,58,0,0,0
0,0,73,18,46,0,0,0
0,0,12,9,1,0,0,0
0,0,39,6,17,0,0,0
0,0,22,2,10,0,0,0
0,0,59,14,30,0,0,0
0,0,93,27,46,0,0,0
0,0,20,1,12,0,0,0
0,0,88,22,45,0,0,0
0,1,37,13,17,0,0,0
0,0,57,15,35,0,0,0
0,0,97,26,62,0,0,0
0,0,116,34,59,0,0,0
0,0,59,16,38,0,0,0
0,0,12,8,1,0,0,0
0,0,12,8,1,0,0,0
0,1,2,1,2,0,0,0
0,1,26,8,11,0,0,0
0,0,14,1,6,0,0,0
0,0,73,19,52,0,0,0
0,0,62,14,33,0,0,0
0,0,16,0,9,0,0,0
0,0,127,36,65,0,0,0
0,1,57,17,23,0,0,0
0,1,41,12,14,0,0,0
0,0,38,9,22,0,0,0
0,0,9,4,1,0,0,0
0,1,58,18,23,0,0,0
0,0,79,22,50,0,0,0
0,1,57,17,23,0,0,0
0,1,55,17,22,0,0,0
0,1,10,3,9,0,0,0
0,1,3,2,4,0,0,0
0,0,5,3,1,0,0,0
0,1,26,8,9,0,0,0
0,0,43,8,27,0,0,0
0,0,18,3,12,0,0,0
0,1,15,3,11,0,0,0
0,0,2,0,1,0,0,0
0,0,138,41,72,0,0,0
0,0,6,3,1,0,0,0
0,1,52,13,21,0,0,0
0,1,56,15,23,0,0,0
0,0,1,0,0,0,0,0
0,0,12,8,1,0,0,0
0,1,52,13,22,0,0,0
0,1,14,3,11,0,0,0
0,0,9,4,1,0,0,0
0,1,1,1,2,0,0,0
0,1,15,3,11,0,0,0
0,0,9,2,5,0,0,0
0,1,52,15,22,0,0,0
0,1,16,3,11,0,0,0
0,0,1,0,0,0,0,0
0,0,116,34,59,0,0,0
0,0,7,4,1,0,0,0
0,1,33,8,13,0,0,0
0,0,13,2,10,0,0,0
0,0,138,41,72,0,0,0
0,0,10,4,1,0,0,0
0,0,18,2,9,0,0,0
0,1,6,2,8,0,0,0
0,0,72,18,45,0,0,0
0,0,12,8,1,0,0,0
0,0,37,7,18,0,0,0
0,1,16,2,7,0,0,0
0,0,138,41,72,0,0,0
0,0,12,8,1,0,0,0
0,0,62,17,38,0,0,0
0,0,9,7,1,0,0,0
0,0,147,43,78,0,0,0
0,0,91,26,54,0,0,0
0,1,27,9,13,0,0,0
0,1,4,3,5,0,0,0
0,1,8,3,1,0,0,0
0,1,15,3,11,0,0,0
0,0,23,4,9,0,0,1
0,0,116,34,59,0,0,0
0,1,50,15,21,0,0,0
0,0,20,2,14,0,0,0
0,0,40,6,20,0,0,0
0,0,43,8,25,0,0,0
0,0,12,8,1,0,0,0
0,0,93,24,51,0,0,0
0,1,10,2,4,0,0,0
0,0,37,6,18,0,0,0
0,0,138,41,72,0,0,0
0,0,7,3,5,0,0,0
0,1,17,7,8,0,0,0
0,0,47,7,26,0,0,0
0,0,10,6,1,0,0,0
0,0,28,4,12,0,0,0
0,0,138,41,72,0,0,0
0,1,26,13,9,0,0,0
0,1,4,1,7,0,0,0
0,1,41,12,20,0,0,0
0,0,67,15,30,0,0,0
0,0,54,13,32,0,0,0
0,0,10,5,1,0,0,0
0,0,99,26,54,0,0,0
0,1,5,3,6,0,0,0
0,0,27,3,18,0,0,1
0,0,8,5,1,0,0,0
0,0,108,31,64,0,0,0
0,0,11,6,1,0,0,0
0,0,8,5,1,0,0,0
0,0,24,3,11,0,0,0
0,0,138,41,72,0,0,0
0,0,12,8,1,0,0,0
0,1,33,8,13,0,0,0
0,0,40,9,28,0,0,0
0,0,138,41,72,0,0,0
0,0,64,17,40,0,0,0
0,1,8,1,8,0,0,0
0,0,54,16,29,0,0,1
0,1,36,11,16,0,0,0
0,0,32,5,13,0,0,0
0,0,11,6,1,0,0,0
0,1,8,4,9,0,0,0
0,0,138,41,72,0,0,0
0,1,0,1,2,0,0,0
0,0,58,14,32,0,0,0
0,0,65,16,39,0,0,0
0,1,57,17,23,0,0,0
0,0,138,41,72,0,0,0
0,0,147,44,78,0,0,0
0,0,138,41,72,0,0,0
0,0,1,3,4,0,0,0
0,1,59,18,23,0,0,0
0,0,12,8,1,0,0,0
0,0,36,8,20,0,0,0
0,1,6,4,8,0,0,0
0,0,12,8,1,0,0,0
0,1,15,3,11,0,0,0
0,0,7,2,5,0,0,0
0,1,37,13,18,0,0,0
0,0,17,3,12,0,0,0
0,0,4,2,1,0,0,0
0,1,0,0,2,0,0,0
0,0,15,2,12,0,0,0
0,0,12,8,1,0,0,0
0,0,8,4,1,0,0,0
0,1,17,5,11,0,0,0
0,0,19,3,7,0,0,0
0,0,138,41,72,0,0,0
0,0,8,2,5,0,0,0
0,1,47,13,20,0,0,0
0,0,54,12,29,0,0,0
0,0,16,1,8,0,0,0
0,0,52,12,28,0,0,0
0,1,6,5,0,0,0,0
0,0,53,10,31,0,0,0
0,0,83,21,49,0,0,0
0,0,158,48,84,0,0,0
0,1,21,4,6,0,0,0
0,0,115,35,60,0,0,0
0,0,107,30,65,0,0,0
0,0,7,4,1,0,0,0
0,0,89,25,45,0,0,0
0,0,9,5,1,0,0,0
0,1,56,16,23,0,0,0
0,1,48,14,21,0,0,0
0,0,42,8,23,0,0,0
0,0,89,24,47,0,0,0
0,1,35,13,17,0,0,0
0,1,6,1,0,0,0,0
0,1,5,1,8,0,0,0
0,0,58,15,26,0,0,0
0,0,91,24,52,0,0,0
0,0,103,30,52,0,0,0
0,0,26,5,12,0,0,0
0,0,136,40,71,0,0,0
0,0,42,7,29,0,0,0
0,0,103,29,62,0,0,0
0,1,8,3,1,0,0,0
0,0,17,2,7,0,0,0
0,0,12,8,1,0,0,0
0,0,22,6,12,0,0,0
0,0,11,7,1,0,0,0
0,0,52,13,37,0,0,0
0,0,12,8,1,0,0,0
0,1,59,18,23,0,0,0
0,0,12,8,1,0,0,0
0,0,64,17,29,0,0,0
0,0,18,3,7,0,0,0
0,0,41,10,21,0,0,0
0,0,12,8,1,0,0,0
0,0,138,41,72,0,0,0
0,0,10,5,1,0,0,0
0,0,12,8,1,0,0,0
0,1,13,3,10,0,0,0
0,0,12,2,6,0,0,1
0,0,97,27,48,0,0,0
0,0,12,8,1,0,0,0
0,1,2,1,2,0,0,0
0,0,47,11,28,0,0,0
0,0,5,6,1,0,0,0
0,0,6,7,1,0,0,0
0,0,11,2,5,0,0,0
0,0,48,10,29,0,0,0
0,1,40,13,17,0,0,0
0,1,22,8,10,0,0,0
0,0,119,34,77,0,0,0
0,0,11,7,1,0,0,0
0,0,104,29,51,0,0,0
0,0,45,9,25,0,0,0
0,0,11,7,1,0,0,0
0,0,30,4,15,0,0,0
0,0,56,11,32,0,0,0
0,0,50,13,30,0,0,0
0,0,107,30,68,0,0,0
0,0,64,17,39,0,0,0
0,1,14,3,11,0,0,0
0,0,77,20,40,0,0,0
0,0,92,21,57,0,0,0
0,0,75,21,47,0,0,0
0,1,55,14,23,0,0,0
0,0,8,5,1,0,0,0
0,1,44,12,18,0,0,0
0,0,7,4,5,0,0,0
0,0,10,6,1,0,0,0
0,0,12,8,1,0,0,0
0,0,9,6,1,0,0,0
0,0,27,3,12,0,0,0
0,0,7,4,5,0,0,0
0,1,1,2,1,0,0,0
0,0,76,18,40,0,0,0
0,0,77,20,44,0,0,0
0,0,79,19,45,0,0,0
0,1,12,5,10,0,0,1
0,0,138,41,72,0,0,0
0,1,24,8,8,0,0,0
0,0,39,10,25,0,0,0
0,1,59,18,23,0,0,0
0,0,10,5,1,0,0,0
0,0,12,8,1,0,0,0
0,0,8,6,1,0,0,0
0,0,66,14,37,0,0,0
0,0,91,24,54,0,0,0
0,0,157,47,84,0,0,0
0,0,62,16,38,0,0,0
0,0,158,48,84,0,0,0
0,0,12,9,1,0,0,0
0,0,55,12,30,0,0,0
0,1,22,8,9,0,0,0
0,0,10,6,1,0,0,0
0,1,33,8,12,0,0,0
0,1,16,6,3,0,0,0
0,0,29,5,16,0,0,0
0,0,12,8,1,0,0,0
0,0,34,2,20,0,0,0
0,0,33,7,16,0,0,0
0,0,21,1,11,0,0,0
0,1,10,4,9,0,0,0
0,0,27,1,19,0,0,0
0,0,81,21,46,0,0,0
0,0,12,8,1,0,0,0
0,1,18,8,6,0,0,0
0,0,56,13,30,0,0,0
0,0,48,10,26,0,0,0
0,0,54,12,31,0,0,0
0,0,46,12,27,0,0,0
0,1,33,11,13,0,0,0
0,0,159,48,84,0,0,0
0,1,47,13,21,0,0,0
0,1,52,15,22,0,0,0
0,1,17,5,11,0,0,0
0,0,20,4,6,0,0,0
0,0,7,4,1,0,0,0
0,1,36,13,17,0,0,0
0,0,39,9,26,0,0,0
0,1,9,2,7,0,0,0
0,0,34,5,17,0,0,0
0,1,15,5,4,0,0,0
0,1,1,0,4,0,0,0
0,0,41,7,21,0,0,0
0,0,139,41,72,0,0,0
0,0,7,5,1,0,0,0
0,1,48,13,21,0,0,0
0,0,12,8,1,0,0,0
0,0,76,20,40,0,0,0
0,1,4,2,7,0,0,0
0,0,138,41,72,0,0,0
0,0,12,8,1,0,0,0
0,1,0,1,2,0,0,0
0,0,3,0,1,0,0,0
0,0,138,41,72,0,0,0
0,0,4,1,1,0,0,0
0,1,17,5,11,0,0,0
0,0,116,34,59,0,0,0
0,0,9,4,1,0,0,0
0,1,1,2,2,0,0,0
0,0,13,2,10,0,0,0
0,1,15,3,11,0,0,0
0,1,51,13,21,0,0,0
0,0,13,2,10,0,0,0
0,1,16,3,11,0,0,0
0,0,13,2,10,0,0,0
0,1,17,5,11,0,0,0
0,0,13,2,10,0,0,0
0,1,4,1,2,0,0,0
0,0,0,0,0,0,0,0
0,0,50,15,27,0,0,0
0,0,9,2,5,0,0,0
0,1,39,11,18,0,0,0
0,0,16,3,12,0,0,0
0,0,21,5,10,0,0,0
0,0,42,7,20,0,0,0
0,0,12,8,1,0,0,0
0,0,4,3,1,0,0,0
0,0,9,5,1,0,0,0
0,0,87,23,53,0,0,0
0,1,48,13,21,0,0,0
0,0,12,8,1,0,0,0
0,0,41,9,18,0,0,0
0,0,57,14,29,0,0,0
0,1,0,1,2,0,0,0
0,0,111,31,69,0,0,0
0,0,18,4,8,0,0,0
0,0,138,41,72,0,0,0
0,0,9,4,1,0,0,0
0,1,36,11,14,0,0,0
0,1,40,11,18,0,0,0
0,1,35,11,14,0,0,0
0,1,18,3,11,0,0,0
0,0,18,3,9,0,0,0
0,0,39,10,19,0,0,0
0,0,7,4,5,0,0,0
0,1,31,10,12,0,0,0
0,0,9,5,1,0,0,0
0,0,12,8,1,0,0,0
0,0,12,8,1,0,0,0
0,0,78,21,54,0,0,0
0,1,45,15,21,0,0,0
0,0,2,6,4,0,0,0
0,0,6,4,1,0,0,0
0,0,11,8,1,0,0,0
0,1,9,4,9,0,0,0
0,0,65,15,36,0,0,0
0,0,88,24,54,0,0,0
0,0,158,45,88,0,0,0
0,0,16,1,7,0,0,0
0,1,2,0,5,0,0,0
0,0,87,20,47,0,0,0
0,0,57,14,30,0,0,0
0,1,2,1,2,0,0,0
0,0,91,25,48,0,0,0
0,0,69,18,42,0,0,0
0,1,2,1,2,0,0,0
0,0,34,5,14,0,0,0
0,0,9,6,1,0,0,0
0,0,11,5,1,0,0,0
0,1,1,3,2,0,0,0
0,1,4,3,5,0,0,0
0,0,52,12,27,0,0,0
0,0,43,5,22,0,0,0
0,0,65,16,44,0,0,0
0,0,102,29,50,0,0,0
0,0,8,2,5,0,0,0
0,0,85,24,41,0,0,0
0,1,0,0,4,0,0,0
0,0,158,45,88,0,0,0
0,1,32,10,17,0,0,0
0,0,58,12,32,0,0,0
0,1,15,3,11,0,0,0
0,0,15,3,7,0,0,0
0,0,138,41,72,0,0,0
0,0,10,1,5,0,0,0
0,1,13,3,11,0,0,0
0,0,15,3,8,0,0,0
0,0,18,3,8,0,0,0
0,0,18,4,7,0,0,0
0,1,15,3,11,0,0,0
0,0,22,5,8,0,0,1
0,0,44,11,24,0,0,0
0,0,12,8,1,0,0,0
0,1,18,8,6,0,0,0
0,0,49,11,28,0,0,0
0,0,10,3,5,0,0,0
0,0,12,8,1,0,0,0
0,0,126,37,65,0,0,0
0,0,44,3,26,0,0,0
0,0,12,8,1,0,0,0
0,0,23,2,19,0,0,0
0,1,17,6,7,0,0,0
0,0,67,17,37,0,0,0
0,0,18,1,10,0,0,0
0,0,98,26,58,0,0,0
0,0,138,41,72,0,0,0
0,1,56,15,23,0,0,0
0,0,41,13,16,0,0,0
0,0,11,4,1,0,0,0
0,0,12,8,1,0,0,0
0,0,41,10,23,0,0,0
0,0,12,8,1,0,0,0
0,1,31,13,16,0,0,0
0,0,43,9,20,0,0,0
0,1,49,15,19,0,0,0
0,0,9,5,1,0,0,0
0,1,22,6,5,0,0,0
0,0,88,23,51,0,0,0
0,0,10,6,1,0,0,0
0,0,8,5,1,0,0,0
0,0,50,9,31,0,0,0
0,0,9,5,1,0,0,0
0,0,105,30,52,0,0,0
0,0,1,3,6,0,0,0
0,0,105,30,64,0,0,0
0,1,6,4,6,0,0,0
0,0,43,10,30,0,0,0
0,0,47,9,25,0,0,0
0,0,22,4,8,0,0,1
0,1,23,8,12,0,0,0
0,0,17,3,12,0,0,0
0,0,138,41,72,0,0,0
0,0,8,3,1,0,0,0
0,0,79,16,39,0,0,0
0,0,144,42,76,0,0,0
0,0,25,3,11,0,0,0
0,0,10,7,1,0,0,0
0,0,15,2,7,0,0,0
0,0,34,4,20,0,0,0
0,0,138,41,72,0,0,0
0,0,8,3,5,0,0,0
0,1,0,0,2,0,0,0
0,0,9,1,5,0,0,0
0,1,20,4,8,0,0,0
0,0,22,2,8,0,0,0
0,1,9,5,8,0,0,0
0,0,158,45,88,0,0,0
0,0,134,40,71,0,0,0
0,0,7,4,1,0,0,0
0,0,39,7,18,0,0,0
0,1,51,13,22,0,0,0
0,1,4,2,0,0,0,0
0,0,31,2,18,0,0,0
0,1,2,3,5,0,0,0
0,0,104,31,52,0,0,0
0,0,10,5,1,0,0,0
0,0,158,45,88,0,0,0
0,0,12,8,1,0,0,0
0,0,36,9,26,0,0,0
0,1,9,3,9,0,0,0
0,1,95,27,48,0,0,0
0,1,35,10,14,0,0,0
0,0,41,9,27,0,0,0
0,1,49,15,22,0,0,0
0,0,130,39,69,0,0,0
0,0,42,6,19,0,0,0
0,1,13,5,10,0,0,0
0,0,112,30,61,0,0,0
0,1,6,5,2,0,0,0
0,1,2,0,5,0,0,0
0,0,9,6,1,0,0,0
0,1,0,1,2,0,0,0
0,0,99,29,50,0,0,0
0,1,33,13,16,0,0,0
0,0,59,13,32,0,0,0
0,1,0,0,2,0,0,0
0,0,56,14,40,0,0,0
0,0,8,5,1,0,0,0
0,0,47,8,27,0,0,0
0,0,37,8,21,0,0,0
0,0,98,28,59,0,0,0
0,0,25,3,10,0,0,0
0,0,116,34,59,0,0,0
0,0,138,41,72,0,0,0
0,1,18,4,4,0,0,0
0,0,12,8,1,0,0,0
0,1,14,5,4,0,0,0
0,0,34,9,19,0,0,0
0,0,10,2,5,0,0,0
0,0,25,5,12,0,0,0
0,0,77,21,40,0,0,0
0,0,9,4,1,0,0,0
0,0,12,8,1,0,0,0
0,1,9,2,9,0,0,0
0,0,20,3,9,0,0,0
0,0,138,41,72,0,0,0
0,0,10,2,5,0,0,0
0,0,25,5,15,0,0,0
0,0,8,4,1,0,0,0
0,0,74,19,50,0,0,0
0,1,9,3,0,0,0,0
0,0,109,32,56,0,0,0
0,0,63,16,40,0,0,0
0,1,14,4,5,0,0,0
0,0,98,25,53,0,0,0
0,0,76,18,41,0,0,0
0,1,18,7,7,0,0,0
0,1,15,3,11,0,0,0
0,0,1,0,0,0,0,0
0,0,34,9,17,0,0,0
0,0,12,8,1,0,0,0
0,1,33,8,13,0,0,0
0,0,20,3,13,0,0,0
0,1,14,3,11,0,0,0
0,0,6,0,2,0,0,0
0,0,138,41,72,0,0,0
0,0,12,8,1,0,0,0
0,1,48,13,21,0,0,0
0,0,14,2,10,0,0,0
0,1,56,16,23,0,0,0
0,0,6,0,2,0,0,0
0,0,36,9,17,0,0,0
0,0,7,3,1,0,0,0
0,1,48,15,20,0,0,0
0,1,5,1,1,0,0,0
0,0,1,0,0,0,0,1
0,0,53,15,30,0,0,0
0,0,11,6,1,0,0,0
0,1,35,11,16,0,0,0
0,1,14,5,11,0,0,0
0,0,3,0,1,0,0,0
0,0,92,27,45,0,0,0
0,0,12,8,1,0,0,0
0,1,48,15,21,0,0,0
0,0,17,3,12,0,0,0
0,1,37,9,16,0,0,0
0,0,30,4,16,0,0,0
0,0,138,41,72,0,0,0
0,0,12,6,1,0,0,0
0,0,42,6,22,0,0,0
0,1,55,14,23,0,0,0
0,1,29,9,10,0,0,0
0,0,81,20,55,0,0,0
0,0,20,2,7,0,0,0
0,0,138,41,72,0,0,0
0,1,1,2,2,0,0,0
0,0,86,25,46,0,0,0
0,0,49,13,24,0,0,0
0,0,116,34,59,0,0,0
0,1,16,4,11,0,0,0
0,0,22,3,11,0,0,0
0,0,51,13,26,0,0,0
0,0,12,8,1,0,0,0
0,1,49,13,22,0,0,0
0,0,59,15,35,0,0,0
0,0,58,10,29,0,0,0
0,0,138,41,72,0,0,0
0,1,21,6,8,0,0,0
0,0,82,21,52,0,0,0
0,0,69,15,43,0,0,0
0,1,17,2,7,0,0,0
0,0,25,3,10,0,0,0
0,0,81,17,42,0,0,0
0,0,3,4,1,0,0,0
0,1,18,7,8,0,0,0
0,0,80,23,48,0,0,0
0,0,136,41,71,0,0,0
0,1,2,1,2,0,0,0
0,0,43,8,20,0,0,0
0,0,138,41,72,0,0,0
0,0,90,24,55,0,0,0
0,0,34,5,18,0,0,0
0,0,114,34,60,0,0,0
0,0,47,10,26,0,0,0
0,0,73,18,44,0,0,0
0,0,32,5,13,0,0,0
0,0,53,13,31,0,0,0
0,1,4,1,2,0,0,0
0,1,23,8,10,0,0,0
0,0,31,4,16,0,0,0
0,0,12,8,1,0,0,0
0,1,38,10,16,0,0,0
0,0,61,16,41,0,0,0
0,0,46,10,24,0,0,0
0,0,112,32,64,0,0,0
0,0,136,41,71,0,0,0
0,0,81,20,45,0,0,0
0,0,49,10,27,0,0,0
0,1,13,5,10,0,0,0
0,0,18,3,8,0,0,0
0,0,116,34,59,0,0,0
0,0,5,4,5,0,0,0
0,1,0,1,2,0,0,0
0,0,118,34,68,0,0,0
0,0,48,11,22,0,0,0
0,0,112,32,64,0,0,0
0,1,5,4,0,0,0,0
0,1,18,7,7,0,0,0
0,0,8,5,1,0,0,0
0,0,7,3,5,0,0,0
0,0,33,7,16,0,0,0
0,0,130,38,68,0,0,0
0,0,84,24,46,0,0,0
0,1,18,5,7,0,0,0
0,0,12,8,1,0,0,0
0,1,6,4,0,0,0,0
0,1,11,4,7,0,0,0
0,0,94,26,46,0,0,0
0,1,1,2,5,0,0,0
0,0,89,26,44,0,0,0
0,0,7,5,1,0,0,0
0,1,40,10,14,0,0,0
0,0,78,19,45,0,0,0
0,0,81,21,53,0,0,0
0,0,25,4,13,0,0,0
0,0,109,32,56,0,0,0
0,1,26,9,10,0,0,0
0,0,27,4,13,0,0,0
0,0,9,5,1,0,0,0
0,1,52,15,21,0,0,0
0,0,39,9,25,0,0,0
0,1,0,0,2,0,0,0
0,1,28,8,12,0,0,0
0,1,19,10,9,0,0,0
0,1,13,3,11,0,0,0
0,0,15,1,8,0,0,0
0,0,12,8,1,0,0,0
0,1,37,12,12,0,0,0
0,0,44,10,27,0,0,0
0,0,94,28,56,0,0,0
0,1,22,6,6,0,0,0
0,0,68,16,40,0,0,0
0,1,7,1,1,0,0,0
0,0,72,20,50,0,0,0
0,1,5,3,0,0,0,0
0,0,60,12,41,0,0,0
0,0,71,18,39,0,0,0
0,0,46,5,25,0,0,0
0,0,49,10,26,0,0,0
0,0,58,15,29,0,0,0
0,0,36,6,18,0,0,0
0,0,12,8,1,0,0,0
0,0,141,39,80,0,0,0
0,0,69,19,48,0,0,0
0,1,21,11,5,0,0,0
0,0,71,18,40,0,0,0
0,0,7,0,3,0,0,1
0,0,7,4,1,0,0,0
0,1,53,15,21,0,0,0
0,1,5,3,0,0,0,0
0,0,43,9,12,0,0,0
0,1,23,8,10,0,0,0
0,1,29,8,10,0,0,0
0,0,108,31,55,0,0,0
0,1,0,1,2,0,0,0
0,0,47,8,26,0,0,0
0,0,76,21,43,0,0,0
0,0,11,7,1,0,0,0
0,1,6,4,0,0,0,0
0,0,12,8,1,0,0,0
0,1,17,6,6,0,0,0
0,1,5,4,2,0,0,0
0,0,99,27,58,0,0,0
0,1,27,11,13,0,0,0
0,1,4,1,6,0,0,0
0,1,18,6,6,0,0,0
0,0,141,39,81,0,0,0
0,1,2,1,2,0,0,0
0,0,9,4,1,0,0,0
0,0,50,14,24,0,0,0
0,0,9,4,1,0,0,0
0,1,52,14,22,0,0,0
0,0,16,8,6,0,0,0
0,0,38,8,19,0,0,0
0,1,25,8,11,0,0,0
0,1,3,2,5,0,0,0
0,1,37,8,18,0,0,0
0,0,42,9,27,0,0,0
0,0,1,0,0,0,0,0
0,0,116,34,59,0,0,0
0,1,32,8,13,0,0,0
0,0,2,0,0,0,0,0
0,0,54,15,30,0,0,0
0,0,7,3,5,0,0,0
0,1,34,10,14,0,0,0
0,0,13,2,10,0,0,0
0,0,125,37,65,0,0,0
0,1,13,3,5,0,0,0
0,0,11,2,5,0,0,0
0,1,57,17,23,0,0,0
